id,store_name,address,hotline,hours,utilities,picture_url,detail_url,tinh_thanh
69,Quán Thánh,"23 Quán Thánh, phường Quán Thánh, quận Ba Đình, Hà Nội",(024) 3237.3374,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/69/x.html,Hà Nội
70,Airimex,"414 Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",(024) 3216.1996,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/70/x.html,Hà Nội
72,The Manor HN,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",(024) 3794.0441,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/72/x.html,Hà Nội
73,Linh Đàm CT4,"Siêu thị Bài Thơ, CT4A Linh Đàm, phường Đại Kim, quận Hoàng Mai, Hà Nội",(024) 3641.0781,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/73/x.html,Hà Nội
71,Chelsea,"Tầng 1, Chelsea Park Building, phường Trung Kính, quận Cầu Giấy, Hà Nội",(024) 3782.4960,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/71/x.html,Hà Nội
67,BIDV Hàng Vôi,"Tầng 1, BIDV Tower, 35 Hàng Vôi, phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",(024) 3200.7663,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/67/x.html,Hà Nội
74,Nguyễn Khánh Toàn,"Lô 2 Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",(024) 7106 9555,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/74/x.html,Hà Nội
75,Fivimart Tràng An,"Tầng 1, Fivimart Tràng An, Tràng An Complex, 1 Phùng Chí Kiên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",(024) 7106.5557,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/75/x.html,Hà Nội
77,Highlands Coffee Tran Nguyen Dang,"91 Trần Nguyên Đán, Phường Định Công, Quận Hoàng Mai, Hà Nội",(024) 3221 6816‬,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/77/x.html,Hà Nội
78,Big C Hà Nội,"222 Trần Duy Hưng, phường Trung Hòa, quận Cầu Giấy, Hà Nội",(024) 3783.0845,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/78/x.html,Hà Nội
79,Cột Cờ,"28A Điện Biên Phủ, phường Điện Biên, quận Ba Đình, Hà Nội",(024) 3823.3339,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/79/x.html,Điện Biên
81,Rose Garden,"170 Ngọc Khánh, phường Giảng Võ,  quận Ba Đình, Hà Nội",(024) 3244.4252,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/81/x.html,Hà Nội
80,Kim Mã,"523 Kim Mã, phường Ngọc Khánh, quận Ba Đình, Hà Nội",(024) 3200.1487,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/80/x.html,Hà Nội
83,Eurowindow,"27 Trần Duy Hưng, phường Trung Hòa, quận Thanh Xuân, Hà Nội",(024) 3555.1629,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/83/x.html,Hà Nội
84,Du Thuyền,"9 Thanh Niên, phường Quán Thánh, quận Ba Đình, Hà Nội",(024) 3715.1821,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/06_2018/thumbs/2000_crop_IMG_2012.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/84/x.html,Hà Nội
82,Highlands Coffee 4T2 Noi Bai Airport,"Gian hàng 4-E02D1, Tầng 4,  Ga T2, Sân bay Quốc tế Nội Bài, Phú Minh, Sóc Sơn, Hà Nội",02471085151,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/82/x.html,Hà Nội
85,Somerset Hoàng Quốc Việt,"106 Hoàng Quốc Việt, Nghĩa Đô Phường, quận Cầu Giấy, Hà Nội",02456780139,7:00 – 23:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/85/x.html,Hà Nội
86,Syrena,"51B Xuân Diệu, phường Tứ Liên, quận Tây Hồ, Hà Nội",(024) 3719.1857,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/86/x.html,Hà Nội
88,VTV Outside,"43 Nguyễn Chí Thanh, phường Ngọc Khánh, Quận Đống Đa, Hà Nội",(024) 6254.2214,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/88/x.html,Hà Nội
87,VTV Inside,"43 Nguyễn Chí Thanh, phường Ngọc Khánh, Quận Đống Đa, Hà Nội",(024) 7305.3389,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/87/x.html,Hà Nội
89,Fivimart Tây Hồ,"Alley 689 Lạc Long Quân, phường Phú Thượng, quận Tây Hồ, Hà Nội",(024) 6686.9602,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/89/x.html,Hà Nội
90,Highlands Coffee Vinhomes Gardenia,"B2, 12B Mỹ Đình, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",(024) 3200.6270,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/90/x.html,Hà Nội
91,Green Star,"232 Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",(024) 3637.3978,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/91/x.html,Hà Nội
93,Highlands Coffee Royal City B2,"Tầng B2, Royal City, 72A Nguyễn Trãi, phường Thượng Đình, quận Thanh Xuân, Hà Nội",(024) 6328 1446,9:30 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/93/x.html,Hà Nội
94,Royal City R4,"Tầng 1, Tòa nhà R4, Royal City, 72A Nguyễn Trãi, phường Thượng Đình, quận Thanh Xuân, Hà Nội",(024) 6666.2860,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/94/x.html,Hà Nội
95,Artemis,"Tầng 1, Artemis Tower, 3 Lê Trọng Tấn, phường Khương Mai, quận Thanh Xuân, Hà Nội",(024) 6652.9700,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/95/x.html,Hà Nội
96,BT5 Văn Quán,"BT5 Khu Đô Thị Mới Văn Quán, Phường Văn Quán, Quận Hà Đông, Hà Nội",(024) 3201.0372,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/96/x.html,Quảng Trị
98,Pullman,"40 Cát Linh, phường Cát Linh, quận Đống Đa, Hà Nội",(024) 3201.1069,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/98/x.html,Hà Nội
100,Ecopark,"Góc đường Rừng Cọ và đường Phía Đông Phố Trúc, Ecopark, Văn Giang, tỉnh Hưng Yên",(024) 6027.8184,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/100/x.html,Hưng Yên
99,Five Star Kim Giang,"2 Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",(024) 3201.0241,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/99/x.html,Hà Nội
101,Nam Định Tower,"91 Điện Biên, Phường Cửa Bắc, Tp. Nam Định",(0228) 650.2631,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/101/x.html,Điện Biên
102,Victory Plaza,"Tầng 1, Victory Plaza, 392 Lý Bôn, Phường Trần Hưng Đạo, Thái Bình",(0227) 650.9668,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/102/x.html,Thái Bình
103,Phù Đổng Hotel,"Tầng 1, Khách sạn Phù Đổng, 68 Dương Đình Nghệ, Phường Đông Thọ, Tp. Thanh Hóa",(0237) 625.8866,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/103/x.html,Thanh Hóa
104,Pico Thanh Hoá,"240 Lê Hoàn, Phường Ba Đình, Tp. Thanh Hóa",(0237) 651 6959,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/104/x.html,Thanh Hóa
105,Vincom Shophouse,"Nhà PG1-01, Khu đô thị Vincom Shophouse Thanh Hóa, Trần Phú, Phường Điện Biên, Tp. Thanh Hóa",(0237) 322.8368,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/105/x.html,Điện Biên
106,VRC,"1 Phan Bội Châu, Phường Quán Bàu, Tp. Vinh, Tỉnh Nghệ An",(0238) 876.6333,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/106/x.html,Nghệ An
107,Big C Vinh,"Tầng 1, Big C Vinh, 2 Quang Trung, Tp. Vinh, Tỉnh Nghệ An",(0238) 876.7576,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/107/x.html,Nghệ An
108,Hữu Nghị Vinh,"Tầng 1, Khách sạn Hữu Nghị, 74 Lê Lợi,Phường Hưng Bình, Tp. Vinh, Tỉnh Nghệ An",(0238) 628.3626,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/108/x.html,Nghệ An
110,Highlands Coffee Nguyễn Kim Bình Dương,"1 Trần Hưng Đạo, Phường Phú Cường, Tp. Thủ Dầu Một, Bình Dương",(0650) 385.5598,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/110/x.html,Bình Dương
109,Highlands Coffee Aeon Bình Dương,"Canary, Quốc lộ 13, Phường Bình Hoà, Thị Xã Thuận An, Bình Dương",(0650) 625.0999,,Wifi Miễn Phí,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/109/x.html,Bình Dương
111,325 Đại Lộ Bình Dương,"325 Đại Lộ Bình Dương, khu phố 12, Phường Chánh Nghĩa, Tp. Thủ Dầu Một, Bình Dương",(0650) 654.1014,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/111/x.html,Bình Dương
114,Highlands Coffee Bình Dương Square,"1 Phú Lợi, Phường Phú Lợi,Tp.. Thủ Dầu Một, Bình Dương",(0650) 651.6054,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/114/x.html,Bình Dương
116,Highlands Coffee Vincom Cần Thơ,"2 Hùng Vương, Phường Thới Bình, Quận Ninh Kiều, Cần Thơ",(0292) 376.2425,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/116/x.html,Cần Thơ
113,Highlands Coffee Coop Mart Bình Dương,"Đường 30 tháng 4, Phường Chánh Nghĩa, Tp. Thủ Dầu Một, Bình Dương",(0650) 650.1372,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/113/x.html,Bình Dương
117,Highlands Coffee Lotte Cần Thơ,"84 Mậu Thân, phường An Hòa, Quận Ninh Kiều, Cần Thơ",(0292) 389.4184,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/117/x.html,Cần Thơ
115,Highlands Coffee Lotte Mart Bình Dương,"Gian Hàng 1F-Tầng Trệt, Lotte Mart Bình Dương, Khu Đô Thị The Seasons Bình Dương, Quốc Lộ 13, P. Lái Thiêu, Tp. Thuận An, Tỉnh Bình Dương",(08) 8662 6345,8:00 – 22:00 * 7 ngày/ tuần,Wifi Miễn Phí,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/115/x.html,Bình Dương
119,Highlands Coffee Vincom Xuân Khánh,"209 Ba Mươi Tháng Tư,  phường Xuân Khánh, quận Ninh Kiều, Tp. Cần Thơ",(0292) 373.0689,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/119/x.html,Cần Thơ
118,Highlands Coffee Sense City CT,"1 Hòa Bình, phường Tân An, quận Ninh Kiều, Tp. Cần Thơ",(0292) 382.7129,,Wifi Miễn Phí,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/118/x.html,Hòa Bình
123,Highlands Coffee Big C Tân Hiệp,"Cửa hàng 2, Tầng trệt, Big C Tân Hiệp, 1135 Nguyễn Ái Quốc, phường Tân Hiệp, Tp. Biên Hòa, Đồng Nai",(0251) 368.0475,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/07_2018/thumbs/2000_crop_tan-hiep.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/123/x.html,Đồng Nai
121,Highlands Coffee Vincom Biên Hòa,"1906 Phạm Văn Thuận, phường Tân Mai, Tp. Biên Hòa, Đồng Nai",(0251) 386.1809,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/07_2018/thumbs/2000_crop_vincom.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/121/x.html,Đồng Nai
127,Highlands Coffee 08 Nguyễn Ái Quốc,"08 Nguyễn Ái Quốc, Phường Quang Vinh, Biên Hòa, Đồng Nai",(0251) 381.6068,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/07_2018/thumbs/2000_crop_08-naq.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/127/x.html,Đồng Nai
124,Highlands Coffee Khách sạn Đồng Nai,"57 Phạm Văn Thuận, phường Tân Mai, Tp. Biên Hòa, Đồng Nai",(0251) 368.0084,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/07_2018/thumbs/2000_crop_hotel-dong-nai.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/124/x.html,Đồng Nai
128,Highlands Coffee 779 Nguyễn Ái Quốc,"779 Nguyễn Ái Quốc, Phường Tân Hiệp, Biên Hòa, Đồng Nai",(‎0251) 3 999 398,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/07_2018/thumbs/2000_crop_779-1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/128/x.html,Đồng Nai
122,Highlands Coffee Big C Đồng Nai,"Ngã 3 Vũng Tàu, Long Bình Tân, Tp. Biên Hòa, Đồng Nai",(0251) 368.0239,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/07_2018/thumbs/2000_crop_IMGL1171.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/122/x.html,Đồng Nai
126,Highlands Coffee K24 Võ Thị Sáu,"K24 Võ Thị Sáu, phường Thống Nhất, Biên Hòa, Đồng Nai",(0251) 368.0312,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/07_2018/thumbs/2000_crop_779-naq.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/126/x.html,Đồng Nai
129,Hai Bà Trưng,"265 - 267 Hai Bà Trưng, Phường 8, Quận 3, Tp. Hồ Chí Minh",(028) 3820.4333,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/129/x.html,Hà Nội
132,The Manor,"94 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp. Hồ Chí Minh",(028) 3514.3198,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/132/x.html,Hồ Chí Minh
130,Pearl Plaza,"561A Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Tp. Hồ Chí Minh",(028) 3510.6688,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/130/x.html,Hồ Chí Minh
131,Saigon Pearl,"92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp. Hồ Chí Minh",(028) 3620 2525,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/131/x.html,Hồ Chí Minh
125,Highlands Coffee Hưng Đạo Vương,"112 Hưng Đạo Vương,phường Thanh Bình, Biên Hòa, Đồng Nai",(0251) 368.0236,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/07_2018/thumbs/2000_crop_hung-dao-vuong.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/125/x.html,Đồng Nai
135,Lê Thánh Tôn,"12 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Tp. Hồ Chí Minh",(028) 3827.1010,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/135/x.html,Hồ Chí Minh
137,Fideco,"81-85 Hàm Nghi, Phường Nguyễn Thái Bình, Quận 1, Tp. Hồ Chí Minh",(028) 3914.9196,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/137/x.html,Hồ Chí Minh
136,Ngô Đức Kế,"02 Ngô Đức Kế, Phường Bến Nghé, quận 1, Tp. Hồ Chí Minh",(028) 8631 3345,,Wifi Miễn Phí Thanh toán bằng thẻ,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/136/x.html,Hồ Chí Minh
